"Iraq and attacked Kurdish forces and civilians. Hundreds of thousands of Kurdish civilians in Afrin and Serekaniya have already been displaced, and several of villages in the Kurdistan Region of Iraq have been evacuated as a result of Turkish airstrikes.

The Turkish regime has -","{'entities': [(9, 17, 'B-trig'), (48, 56, 'B-fig'), (57, 59, 'I-fig'), (60, 69, 'I-fig'), (37, 46, 'B-unit'), (133, 142, 'B-term')]}"
"We are partnering with Menlo Church as they collect and distribute relief supplies for the Santa Cruz Fire. As firefighters are working to contain the wildfires, and many are being displaced and evacuated, please continue to hold this all in prayer. Info: https://t.co/JWIGs9oout https://t.co/NBP2el1ZC8","{'entities': [(151, 160, 'B-trig'), (181, 190, 'B-term'), (195, 204, 'B-term')]}"
"We were evacuated last week from our home in @ucsc due to wildfires, purchased insurance from @GEICO morning before evacuation order came thru and since policy went into effect at midnight, just a few hours later, Geico is refusing coverage even as we continue to be displaced","{'entities': [(8, 17, 'B-term'), (18, 22, 'B-time'), (23, 27, 'I-time'), (37, 41, 'B-unit'), (58, 67, 'B-trig')]}"
"In past hurricanes, my family and friends in the Beaumont area have gone several weeks without power. 

People who have evacuated these areas will likely be displaced for a while. https://t.co/KBTphj1u9x","{'entities': [(8, 18, 'B-trig'), (104, 110, 'B-unit'), (120, 129, 'B-term'), (157, 166, 'B-term')]}"
"If you are displaced or will be evacuated from the gulf coast region due to Hurricane Laura, here is the information if heading to the Austin area https://t.co/xDc806ev5G","{'entities': [(11, 20, 'B-term'), (32, 41, 'B-term'), (76, 85, 'B-trig')]}"
"The Scene in Newcastle County Down, as Multiple Agencies respond to major flooding with residents evacuated from homes and a number rescued by boat a community relief centre has been set up and is located at Newcastle Leisure Centre for those Displaced. https://t.co/24jvOoZTST","{'entities': [(74, 82, 'B-trig'), (88, 97, 'B-unit'), (98, 107, 'B-term')]}"
"Livestock and agricultural property owners who've been displaced or evacuated by the #LNULightningComplexFire are getting some help from local authorities to care for their animals and preserve their properties, facilitated by @SonomaFB and @Sonomagrapes.
https://t.co/zgdhwmvSlx","{'entities': [(55, 64, 'B-term'), (68, 77, 'B-term'), (105, 109, 'B-trig')]}"
"So sad: 15 years after Katrina, Laura has displaced Lake Charles residents to New Orleans. https://t.co/Wj7LFNpKr6","{'entities': [(42, 51, 'B-term'), (65, 74, 'B-unit')]}"
"300,000 ordered to evacuate in the south. 200,000 displaced by fires in California.

So there are half a million Americans, who are essentially homeless and nomadically roaming around to avoid the various scourges and plagues this country is being hit with. Pray for them. https://t.co/cHCxFOiDea","{'entities': [(0, 7, 'B-fig'), (19, 27, 'B-term'), (42, 49, 'B-fig'), (50, 59, 'B-term'), (63, 68, 'B-trig')]}"
Prayers going out to all of the families displaced and to those who have lost their homes in the #SantaCruzFire. My daughter and her family had to evacuate their home in Scott's Valley and we are thankful for all the work the fire men and women are doing to control the fire,"{'entities': [(32, 40, 'B-unit'), (41, 50, 'B-term'), (107, 111, 'B-trig')]}"
"A wildfire east of Los Angeles is forcing thousands of people to evacuate and firefighters are struggling to contain it.

The Apple Fire began Friday night in Cherry Valley, California, and now 7,800 people are displaced. As of Sunday, it had burned over 20,000 acres. https://t.co/qYhqFFSc8H","{'entities': [(2, 10, 'B-trig'), (42, 51, 'B-fig'), (55, 61, 'B-unit'), (65, 73, 'B-term')]}"
Prayers going out to all of the families displaced and to those who have lost their homes in the #SantaCruzFire. My daughter and her family had to evacuate their home in Scott's Valley and we are thankful for all the work the fire men and women are doing to control the fire,"{'entities': [(32, 40, 'B-unit'), (41, 50, 'B-term'), (107, 111, 'B-trig')]}"
"I am one of the 28,000 people who have had to evacuate their home due to the #CZULightningComplex fire in the Santa Cruz Mountains. Over 40,000 acres have burned. 0% containment. Sending positive vibes to @CALFIRECZU and fellow displaced Californians. This week, this year 😢❤️🙏🏻","{'entities': [(16, 22, 'B-fig'), (23, 29, 'B-unit'), (46, 54, 'B-term'), (98, 102, 'B-trig')]}"
"The small community of Boulder Creek in the Santa Cruz Mountains where I know many has been ordered to evacuate tonight due to the raging fires. 

A lot of people are being displaced tonight. If you are local here in Santa Cruz consider opening your doors for those in need.","{'entities': [(10, 19, 'B-unit'), (103, 111, 'B-term'), (138, 143, 'B-trig'), (156, 162, 'B-unit'), (173, 182, 'B-term')]}"
"The residents of Bor Town are displaced by flooded water, in Jonglei state, South Sudan in Africa. This is how people are evacuate using a plastic. https://t.co/JX28yk8WNp","{'entities': [(4, 13, 'B-unit'), (30, 39, 'B-term'), (43, 50, 'B-trig')]}"
Ready to serve those in need. Family evacuation center for those displaced by evacuation orders. Shelter supplies and your own room. Restrooms and showers as well as three meals a day. #evacuation #fire… https://t.co/d9lmZHqBfh,"{'entities': [(65, 74, 'B-term')]}"
Toiletries purchased along with a 6 cases of water and toilet paper for evacuation centers for evacuees. Watching my town come together and making donations for those in need. 60k displaced due to the #CZULightningComplexFire #SantaCruzStrong https://t.co/WxxSfcjEVS,"{'entities': [(176, 179, 'B-fig'), (180, 189, 'B-term'), (221, 225, 'B-trig')]}"
"A gr8 friend once said ‘you are either a victim or a doer’, we live -2,000ft from evacuation &amp; 4 miles from #riverfire wildfire that’s collective &gt;50,000 acres now., yet wifey sorts 5 boxes of supplies &amp; a car full of pillows 4 the displaced ! #beadoer https://t.co/7nu1VQAld8",{'entities': []}
help if you can / 2 poets + 1 cat 🐈 displaced by wildfire evacuation https://t.co/WOYLf6f3ec,"{'entities': [(18, 19, 'B-fig'), (20, 25, 'B-unit'), (36, 45, 'B-term'), (49, 57, 'B-trig'), (58, 68, 'B-term')]}"
The massive wildfire burning in the east foothills above San Jose and Morgan Hill triggered a large evacuation earlier this week  as well as questions from neighbors about being displaced by a blaze miles from their home. https://t.co/KEvqXK31Ok,"{'entities': [(12, 20, 'B-trig'), (100, 110, 'B-term'), (156, 165, 'B-unit'), (178, 187, 'B-term')]}"
We are working closely with @sanmateoco to provide assistance for residents displaced by the fires. Heed evacuation orders and please stay safe! https://t.co/tgmL5yQMER,"{'entities': [(66, 75, 'B-unit'), (76, 85, 'B-term'), (93, 98, 'B-trig')]}"
"If you have been displaced because of evacuation orders the Redcross is helping with vouchers for hotels. Thats what I was told at the evacuation center at Leguna Seca. 
#riverfire2020 #CarmelFire
🚨 People have been asking how you can help —-donate to the Red Cross￼.","{'entities': [(17, 26, 'B-term'), (38, 48, 'B-term'), (192, 196, 'B-trig')]}"
"The CZU Lightning Complex fires in San Mateo and Santa Cruz counties has forced the emergency evacuation of the UC Santa Cruz campus and displaced over 60,000 residents, and caused significant damage to the oldest state park in CA, Big Basin. https://t.co/fK3V9x3u8y","{'entities': [(26, 31, 'B-trig'), (137, 146, 'B-term'), (152, 158, 'B-fig'), (159, 168, 'B-unit')]}"
Tens of thousands flee homes as deadly California wildfires rage amid heat wave: Tens of thousands of displaced Californians huddled under mass evacuation orders in the midst of a heat wave and a pandemic on Friday as lightning-sparked firestorms… #Americas Via @globalbreaking_,"{'entities': [(50, 59, 'B-trig'), (81, 85, 'B-fig'), (89, 98, 'I-fig'), (102, 111, 'B-term'), (112, 124, 'B-unit')]}"
"Tens of thousands of displaced #Californians huddled under mass evacuation orders in the midst of a #heatwave and a #pandemic on Friday.

#California #CaliforniaFire

https://t.co/JB3OAmLFZJ","{'entities': [(0, 4, 'B-fig'), (8, 17, 'I-fig'), (21, 30, 'B-term'), (32, 44, 'B-unit'), (161, 165, 'B-trig')]}"
Tuesday 8/18  7:45pm we get evacuation orders from #CZULightingComplex fire. In utter disbelief that this is happening to our family and we are displaced again.,"{'entities': [(28, 38, 'B-term'), (71, 75, 'B-trig'), (126, 132, 'B-unit'), (144, 153, 'B-term')]}"
"@pchdotcom Wish it was California,  wishful thinking, Prayers Please for all the fires, loss of life, whole town's gone, And displaced families, on evacuation alert...😖😪🙏❤🙏, Sonoma county strong","{'entities': [(81, 86, 'B-trig'), (125, 134, 'B-term'), (135, 143, 'B-unit')]}"
Tens of thousands of displaced Californians huddled under mass evacuation orders in the midst of a heat wave and a pandemic as lightning-sparked firestorms raged across tinder-dry landscapes in and around the greater San Francisco Bay area https://t.co/OrJAAuKz1C https://t.co/jzIM6zexA3,"{'entities': [(0, 4, 'B-fig'), (8, 17, 'I-fig'), (21, 30, 'B-term'), (31, 43, 'B-unit'), (145, 149, 'B-trig')]}"
"Tens of thousands flee homes as deadly #California wildfires rage amid heat wave 
Tens of thousands of displaced Californians huddled under mass evacuation orders in the midst of a heat wave &amp; a pandemic on Friday  ...

https://t.co/KsgrmTpFd7 via @FRANCE24 #breaking","{'entities': [(51, 60, 'B-trig'), (82, 86, 'B-fig'), (90, 99, 'I-fig'), (103, 112, 'B-term'), (113, 125, 'B-unit')]}"
"Tens of thousands of displaced Californians huddled under evacuation orders in the midst of a heat wave and a pandemic on Thursday as lightning-sparked firestorms raged through dry brush, grass and chaparral around San Francisco Bay

Read more - https://t.co/SUYjUxbLrM

#USA https://t.co/9q2rttvf7P","{'entities': [(0, 4, 'B-fig'), (8, 17, 'I-fig'), (21, 30, 'B-term'), (31, 43, 'B-unit'), (152, 156, 'B-trig')]}"
"Tens of thousands of displaced Californians huddled under mass evacuation orders in the midst of a heat wave and a pandemic on Friday...
#California #Levant #The_Levant_news #thelevant
https://t.co/JPLtDA8daH","{'entities': [(0, 4, 'B-fig'), (8, 17, 'I-fig'), (21, 30, 'B-term'), (31, 43, 'B-unit')]}"
"Tens of thousands of displaced Californians huddled under mass evacuation orders in the midst of a heat wave and a pandemic, as lightning-sparked firestorms raged across tinder-dry landscapes in and around the greater San Francisco Bay area https://t.co/zWjEMONkTg","{'entities': [(0, 4, 'B-fig'), (8, 17, 'I-fig'), (21, 30, 'B-term'), (31, 43, 'B-unit'), (146, 150, 'B-trig')]}"
"More than 3,000 residents displaced by a strong earthquake that jolted Cataingan town in Masbate are staying in crowded evacuation centers.

https://t.co/S5fdivf40F","{'entities': [(10, 15, 'B-fig'), (16, 25, 'B-unit'), (26, 35, 'B-term'), (48, 58, 'B-trig')]}"
"More than 3,000 residents displaced by a strong earthquake that jolted Cataingan town in Masbate are staying in crowded evacuation centers. https://t.co/7vQWLq6obd","{'entities': [(10, 15, 'B-fig'), (16, 25, 'B-unit'), (26, 35, 'B-term'), (48, 58, 'B-trig')]}"
"@mkewman Don’t disagree, but we sent a lot of this to the Camp Fire victims who were displaced. Living in trailers in a makeshift evacuation center, folks may not be able to go to stores right away. This is quick interim help. Not saying don’t send money, but send these as well.","{'entities': [(63, 67, 'B-trig'), (85, 94, 'B-term')]}"
"Residents displaced by the Seven Mile Hill fire west of The Dalles can return to their homes, according to an evacuation notification from Wasco County Sheriff posted on their Facebook page at 9:30 a.m. Thursday. Residents are encouraged to remain v… https://t.co/4dP8hhddGw","{'entities': [(0, 9, 'B-unit'), (10, 19, 'B-term'), (43, 47, 'B-trig')]}"
"LOOK: Actress Kisses Delavin visited an evacuation center in Cataingan town in Masbate province and extended help to residents displaced by the 6.6 magnitude earthquake on Tuesday. 

📷All Access to Artists/Facebook https://t.co/G8lsLGcEHM","{'entities': [(117, 126, 'B-unit'), (127, 136, 'B-term'), (158, 168, 'B-trig'), (172, 179, 'B-time')]}"
“New evacuation center for people displaced by #RiverFire and #CarmelFire is at Laguna Seca on Highway 68.”,"{'entities': [(27, 33, 'B-unit'), (34, 43, 'B-term'), (53, 57, 'B-trig')]}"
New evacuation center for people displaced by #RiverFire and #CarmelFire is at Laguna Seca on Highway 68.,"{'entities': [(26, 32, 'B-unit'), (33, 42, 'B-term'), (52, 56, 'B-trig')]}"
"Temporary Evacuation Points for residents who have been displaced by evacuation orders. 

https://t.co/oTDPcR4pIr","{'entities': [(32, 41, 'B-unit'), (56, 65, 'B-term')]}"
anyone know any good places to donate to rn to help with people displaced by the fires? i’m sure shelters/evacuation centers are virus breeding grounds rn,"{'entities': [(57, 63, 'B-unit'), (64, 73, 'B-term'), (81, 86, 'B-trig')]}"
"Additional temporary evacuation point located at the Alder Creek Middle School in Truckee (10931 Alder Dr, Truckee) for those displaced by the #JonesFire","{'entities': [(21, 31, 'B-term'), (126, 135, 'B-term'), (149, 153, 'B-trig')]}"
"To all who are hurting right now or being displaced by these fires, I am thinking of you. Stay safe, follow any evacuation orders or warnings in place, and know that I am here to support you through this challenging time. (4/4)","{'entities': [(42, 51, 'B-term'), (61, 66, 'B-trig')]}"
Peak fire season is upon us in Western States and you can help. Donations to the IICF Wildfire Relief Fund make a meaningful difference to those displaced by evacuation orders &amp; with basic needs following devastating wildfires. Give at: https://t.co/5PxnTh1lvG #InsuranceGivesBack https://t.co/07pYw6zPxe,"{'entities': [(145, 154, 'B-term'), (221, 230, 'B-trig')]}"
"This fund will raise money to support nonprofits and agencies providing immediate assistance to evacuees, animals and others impacted by the fires in Glenn and Tehama counties and will expand as needed to support those displaced by the recent fires in our area.","{'entities': [(96, 104, 'B-unit'), (141, 146, 'B-trig'), (219, 228, 'B-term')]}"
"The floods in Afar Regional State have displaced more than 40k people. While gov't agencies and local do-gooders are helping the evacuees, some of the displaced believe the disaster could have been minimised if gov't action had been proactive. https://t.co/jiQSDQCRq5 https://t.co/LYj8Fzopua","{'entities': [(4, 10, 'B-trig'), (39, 48, 'B-term'), (59, 62, 'B-fig'), (63, 69, 'B-unit')]}"
"@ChibuikeAmaechi The CCECC Has Done more Damage than Good Around Agege, First they Constructed  a kinda Bridge Block a  whole Community and Deprive of Access to so Many things, Right Now Many People Has been Displaced by Flood... https://t.co/C1zqZaxVlL","{'entities': [(192, 198, 'B-unit'), (208, 217, 'B-term'), (221, 226, 'B-trig')]}"
"Bihar: Thousands Displaced by Floods,Forced to Take Shelter on Highways Under Open Sky 
“We are provided only one meal a day and they don’t help us in any other way. It is a difficult time. Continuing heavy rains have increased our miseries” a flood victim
https://t.co/R4ggaFdS3E","{'entities': [(7, 16, 'B-fig'), (17, 26, 'B-term'), (30, 36, 'B-trig')]}"
"Displaced people fled their simple houses due to the conflict in their areas to keep their lives but they were met with flood conflict in the displaced places under their tents.
The situation is so catastrophic.

Here is Hudiedah ,Yemen. https://t.co/gsjXhwoloS","{'entities': [(0, 9, 'B-term'), (10, 16, 'B-unit'), (53, 61, 'B-trig')]}"
"Images acquired by #NASA revealed the spillway gates of the #ThreeGorges Dam and the Gezhouba Dam were open. Such measures were taken to regulate the flow of water after excess rain led to #floods that displaced millions in the #Yangtze river basin.

https://t.co/7XS5M3cCR6 https://t.co/qHE3ZfysYa","{'entities': [(190, 196, 'B-trig'), (202, 211, 'B-term'), (212, 220, 'B-fig')]}"
"The Flood Impact in Northern Nigeria.
#Suleja Niger State
#Gwagwalada Abuja
#Jere ##Konduga &amp; #Kaga LGAs Borno States.
Resulting to lost of lives,submerged houses &amp; IDP shelters.
https://t.co/ZqmIiqTKDI","{'entities': [(4, 9, 'B-trig')]}"
"We will distribute your #Qurbani to those affected by the #Masamba Flash Flood.

Since the flood hit the area on Monday (13/07) some 14,000 people have been displaced with many living in temporary shelters.

Qurbani for Masamba
https://t.co/AS30ELzFIC (Ref: Masamba)

#luwuutara https://t.co/L2FibY6PO5","{'entities': [(73, 78, 'B-trig'), (113, 119, 'B-time'), (133, 139, 'B-fig'), (140, 146, 'B-unit'), (157, 166, 'B-term')]}"
"Agencies, governors attribute mass flood to refuse dump, blocked drainages Displaced residents in Abuja, Niger, Benue, Borno and Katsina states continue to count their losses owi https://t.co/55a1HE9MQT","{'entities': [(35, 40, 'B-trig'), (75, 84, 'B-term'), (85, 94, 'B-unit')]}"
"Philip Ronyo is a true #hiddenhero. When violence in #SouthSudan forced his family to flee &amp; his house was looted he stayed to help children displaced into a 
@UN camp. He lived among them in a tent at the epicentre of the conflict. https://t.co/IHSQ6dJmCo 
@WVSouthSudan https://t.co/2N38rMaljM https://t.co/y8Jlwso6e5","{'entities': [(41, 49, 'B-trig'), (76, 82, 'B-unit'), (86, 90, 'B-term')]}"
"The Executive Secretary visited displaced persons camping at ECWA Boarding Secondary, Zonkwa in Zangon Kataf LGA who were forced to flee their homes due to the recent attacks on their communities.

@GovKaduna @DepGovKaduna @elrufai @IOM_Nigeria @nemanigeria @FMHDSD @NCFRMI https://t.co/sNnq8sHTlm","{'entities': [(32, 41, 'B-term'), (42, 49, 'B-unit'), (167, 174, 'B-trig')]}"
"Over 300 families have been displaced in Balochistan’s Washuk after an earthquake destroyed their houses.

According to AC Zakir Baloch, an earthquake hit the district at 3:40am. 

The most affected area was Kali Sajid in Baseema tehsil

https://t.co/7ZRV5uk4WB https://t.co/nBhLqi9iMq","{'entities': [(5, 8, 'B-fig'), (9, 17, 'B-unit'), (28, 37, 'B-term'), (71, 81, 'B-trig')]}"
"7.8 million people are displaced by disasters and 3.8 million by conflict and violence according to IDMC. In today's changing climate, mass displacement caused by extreme weather events is becoming the norm. https://t.co/01ZkY6hvxR

#climatechange #sustainablefinance #ESG #invest https://t.co/ZVt60HyBF0","{'entities': [(0, 3, 'B-fig'), (4, 11, 'I-fig'), (12, 18, 'B-unit'), (23, 32, 'B-term'), (36, 45, 'B-trig'), (50, 53, 'B-fig'), (65, 73, 'B-trig'), (78, 86, 'B-trig')]}"
"@robillardrandy1 @Sharon75571311 I wish these extreme weather events weren't happening but we still extract oil.

Aug 24 EWE:  Chad – 3 Dead, 1,500 Displaced After Floods in N’Djamena. https://t.co/duueHRC7Kv","{'entities': [(142, 147, 'B-fig'), (148, 157, 'B-term'), (164, 170, 'B-trig')]}"
"@vine1975 Aug 25 EWE: Over 70 million people under the threat for severe weather. https://t.co/UEXhtrQncH 

Aug 26 EWE:  Chad – 3 Dead, 1,500 Displaced After Floods in N’Djamena. https://t.co/duueHRC7Kv","{'entities': [(136, 141, 'B-fig'), (142, 151, 'B-term'), (158, 164, 'B-trig')]}"
"@anne_e_currie It’s just one piece of the jigsaw. How often do we now get record breaking weather reports. Extensive fires in Australia and the USA, millions displaced by floods in China, drought driven migration from North Africa... 1/2","{'entities': [(149, 157, 'B-fig'), (158, 167, 'B-term'), (171, 177, 'B-trig')]}"
"Two firefighters suffer minor injuries, 45 people displaced after fire at Ocean Lakes Campground https://t.co/SI1YJ1diIl","{'entities': [(40, 42, 'B-fig'), (43, 49, 'B-unit'), (50, 59, 'B-term'), (4, 8, 'B-trig')]}"
"Two firefighters suffer minor injuries, 45 people displaced after fire at Ocean Lakes Campground https://t.co/SI1YJ1uTzT","{'entities': [(40, 42, 'B-fig'), (43, 49, 'B-unit'), (50, 59, 'B-term'), (4, 8, 'B-trig')]}"
Flooding in Bangladesh and China this summer is extreme. Floodwaters have resulted in millions of evacuations in China and displaced entire communities in Bangladesh. https://t.co/9vUeCBLdxH,"{'entities': [(0, 8, 'B-trig'), (86, 94, 'B-fig'), (98, 109, 'B-term'), (123, 132, 'B-term')]}"
"@Johnbar31238349 @Nigel_Farage 10.9 million of Syrians are currently displaced because of the current conflict ,7m in their curnrent country (of which 35% severely damaged) and 3m refugees - they don’t come here for the weather or the culture https://t.co/p7KmY9kKRm","{'entities': [(31, 35, 'B-fig'), (36, 43, 'I-fig'), (47, 54, 'B-unit'), (69, 78, 'B-term'), (102, 110, 'B-trig')]}"
"A lot of people have fled their places of residence due to this violence and are currently displaced, hungry and exposed to harsh weather conditions
We need donations to provide *food items, clothes, healthcare, face masks and sanitizers* for these people.","{'entities': [(9, 15, 'B-unit'), (21, 25, 'B-term'), (64, 72, 'B-trig'), (91, 100, 'B-term')]}"
"In Middle East, where millions are displaced or refugees, region faces among highest temperature on record https://t.co/4SkYvrNzEp","{'entities': [(22, 30, 'B-fig'), (35, 44, 'B-term'), (48, 56, 'B-unit')]}"
"Throughout the last decade, over 20 million people globally have been displaced due to extreme weather conditions, the three most vulnerable places being Latin America, South Asia and Sub-Saharan Africa.","{'entities': [(15, 19, 'B-time'), (20, 26, 'I-time'), (33, 35, 'B-fig'), (36, 43, 'I-fig'), (44, 50, 'B-unit'), (70, 79, 'B-term'), (87, 94, 'B-trig'), (95, 102, 'I-trig')]}"
"A new research centre in NZ has been launched in anticipation of an increase in climate change forced migration.

The centre's Professor Jay Marlowe said close to 25 million people around the world were displaced last year due to severe weather events.

https://t.co/TmI4IJxVCb","{'entities': [(163, 165, 'B-fig'), (166, 173, 'I-fig'), (174, 180, 'B-unit'), (203, 212, 'B-term'), (230, 236, 'B-trig'), (237, 244, 'I-trig'), (245, 251, 'I-trig')]}"
North-east #Nigeria: The vulnerability of conflict #displaced communities in crowded camps is highlighted by the combo of #COVIDー19 &amp; exposure to extreme weather during the rainy season. https://t.co/lKBbFeW7rn,"{'entities': [(42, 50, 'B-trig'), (52, 61, 'B-term'), (62, 73, 'B-unit')]}"
"Just in this past week, wildfires in California and Hurricane Laura in Louisiana have displaced Americans - and severe events like these are on the rise in a changing climate. Our Global Shifts Colloquium next month will explore this critical issue &amp; more: https://t.co/TToiZTr1nk https://t.co/9ErTgkbi8m","{'entities': [(13, 17, 'B-time'), (18, 22, 'I-time'), (24, 33, 'B-trig'), (52, 61, 'B-trig'), (86, 95, 'B-term'), (96, 105, 'B-unit')]}"
"@berniespofforth @thecarolemalone Thank you for publicising the XR protest. Believe me, if we don't address the climate emergency now there will be no history to ruin.

We need to wake up. The coming migrant crisis as people are displaced due to climate change will dwarf what we see now. 

#ExtinctionRebellion","{'entities': [(218, 224, 'B-unit'), (229, 238, 'B-term'), (246, 253, 'B-trig'), (254, 260, 'I-trig')]}"
"@enbycircle We'll have a lot more people that will become climate refugees/displaced as well &amp; I wonder how that will affect our orgs. I already know climate refugees in CA rn sadly. You're right w the disaster relief, it'll definitely provide new challenges but potentially build the mvmnt","{'entities': [(34, 40, 'B-unit'), (66, 74, 'B-unit'), (75, 84, 'B-term')]}"
"The smoke in San Francisco permeates everything. Thinking of all those fighting the fires, and preventing future fires today, and those displaced, hurt or bereft by wholly preventable climate change and pollution. https://t.co/b4CSMAmC3k","{'entities': [(84, 89, 'B-trig'), (136, 145, 'B-term'), (184, 191, 'B-trig'), (192, 198, 'I-trig')]}"
"@marclolshep @BritishAlba @LBCNews Many people think ""global warming , great hot summers bring it on "" Just tell them there will be waves of migrants displaced by climate change and watch them wince","{'entities': [(40, 46, 'B-unit'), (54, 60, 'B-trig'), (61, 68, 'I-trig'), (141, 149, 'B-unit'), (150, 159, 'B-term'), (163, 170, 'B-trig'), (171, 177, 'I-trig')]}"
"@djc547 @GaiaFawkes Where's most of climate change's flooding happening?

Aug 29 EWE:  Niger flooding: At least 45 killed, 226,000 displaced. https://t.co/xSgwKD6LAo","{'entities': [(36, 43, 'B-trig'), (44, 50, 'I-trig'), (93, 101, 'B-trig'), (123, 130, 'B-fig'), (131, 140, 'B-term')]}"
"@luxuehui @GaiaFawkes @GuidoFawkes Notice no one is considering the harm climate change is doing?

Aug 29 EWE:  Niger flooding: At least 45 killed, 226,000 displaced. https://t.co/xSgwKD6LAo","{'entities': [(73, 80, 'B-trig'), (81, 87, 'I-trig'), (118, 126, 'B-trig'), (148, 155, 'B-fig'), (156, 165, 'B-term')]}"
"Q: What does climate gentrification look like? 

A: Since #HurricaneKatrina hit 15 years ago to date - it is estimated that 100,000 Black NOLA residents have been permanently displaced from their homes due to the destruction of affordable housing.

https://t.co/vDWgmjJ9dM","{'entities': [(59, 68, 'B-trig'), (80, 82, 'B-time'), (83, 88, 'I-time'), (89, 92, 'I-time'), (124, 131, 'B-fig'), (143, 152, 'B-unit'), (175, 184, 'B-term')]}"
"FIRES ARE STILL BURNING. PEOPLE ARE STILL DISPLACED. PEOPLE ARE STILL LOSING THEIR HOMES. PEOPLE ARE STILL RISKING THEIR LIVES TO FIGHT FIRES. CLIMATE CHANGE IS REAL. I will keep reporting on these fires until they are contained.
#WalbridgeFire 

2/20 https://t.co/S3uxeQ6QBs","{'entities': [(0, 5, 'B-trig'), (25, 31, 'B-unit'), (42, 51, 'B-term'), (143, 150, 'B-trig'), (151, 157, 'I-trig')]}"
"“Much of this vulnerable other ‘one percent’ will have felt the impact of the pandemic long before the virus arrives”
 
1% of the world’s population is displaced due to violence, climate events, &amp; insecurity. @HardinLang1 lays a path forward amid #COVID19:
https://t.co/1AhFgkCeEI","{'entities': [(120, 122, 'B-fig'), (6, 8, 'I-fig'), (26, 29, 'I-fig'), (130, 135, 'I-fig'), (138, 148, 'I-fig'), (152, 161, 'B-term'), (169, 177, 'B-trig'), (179, 186, 'I-trig')]}"
"FIRES ARE STILL BURNING. PEOPLE ARE STILL DISPLACED. PEOPLE ARE STILL LOSING THEIR HOMES. PEOPLE ARE STILL RISKING THEIR LIVES TO FIGHT FIRES. CLIMATE CHANGE IS REAL. I will keep reporting on these fires until they are contained.

2/24

#CaliforniaFires https://t.co/KLMv7pnEWJ","{'entities': [(0, 5, 'B-trig'), (25, 31, 'B-unit'), (42, 51, 'B-term'), (143, 150, 'B-trig'), (151, 157, 'I-trig')]}"
"More than 13 million Americans could be displaced by the end of the century due to climate change. 
https://t.co/9TaqUvYsgR","{'entities': [(10, 12, 'B-fig'), (13, 20, 'I-fig'), (21, 30, 'B-unit'), (40, 49, 'B-term'), (50, 52, 'B-time'), (57, 60, 'I-time'), (61, 63, 'I-time'), (68, 75, 'I-time'), (83, 90, 'B-trig'), (91, 97, 'I-trig')]}"
Rising sea levels have displaced 4 million people on Africa’s west coast https://t.co/5OQ2A69D30,"{'entities': [(0, 6, 'B-trig'), (7, 10, 'I-trig'), (11, 17, 'I-trig'), (23, 32, 'B-term'), (33, 34, 'B-fig'), (35, 42, 'I-fig'), (43, 49, 'B-unit')]}"
Hammer in the #climaterefugee until people are discussing it in normal conversations to prepare for the the future if/when we blow past a 2.0C increase and the current 79 million displaced by climate change increases to a billion. What measures will people take to stay alive? https://t.co/7WylShucsQ,"{'entities': [(168, 170, 'B-fig'), (171, 178, 'I-fig'), (179, 188, 'B-term'), (192, 199, 'B-trig'), (200, 206, 'I-trig')]}"
"Pakistan is the largest taker of asylum seekers in the world, 1.4m (as of 2018). Do you think they have the resources?

Climate change is going leave hundreds of millions, if not billions, displaced. https://t.co/6dJkzd0VUj","{'entities': [(120, 127, 'B-trig'), (128, 134, 'I-trig'), (150, 158, 'B-fig'), (30, 32, 'I-fig'), (162, 170, 'I-fig'), (179, 187, 'B-fig'), (189, 198, 'B-term')]}"
The toll of climate change related migration has on displaced population and its mental health is often underestimated. And to a lesser extent (though still significantly) on host countries.,"{'entities': [(12, 19, 'B-trig'), (20, 26, 'I-trig'), (52, 61, 'B-term'), (62, 72, 'B-unit')]}"
"At this point, people who believe in climate change believe in it. People who don’t, don’t. Spread awareness about the people working to combat it, the ways we can fight back. Catastrophizing, especially after a hurricane has displaced thousands, doesnt help in my opinion","{'entities': [(37, 44, 'B-trig'), (45, 51, 'I-trig'), (212, 221, 'B-trig'), (226, 235, 'B-term'), (236, 245, 'B-fig')]}"
"FIRES ARE STILL BURNING. PEOPLE ARE STILL DISPLACED. PEOPLE ARE STILL LOSING THEIR HOMES. PEOPLE ARE STILL RISKING THEIR LIVES TO FIGHT FIRES. CLIMATE CHANGE IS REAL. I will keep reporting on these fires until they are contained. #WalbridgeFIre

2/22","{'entities': [(0, 5, 'B-trig'), (25, 31, 'B-unit'), (42, 51, 'B-term'), (143, 150, 'B-trig'), (151, 157, 'I-trig')]}"
"#CALIFORNIAFIRES ARE STILL BURNING. PEOPLE ARE STILL DISPLACED. PEOPLE ARE STILL LOSING THEIR HOMES. PEOPLE ARE STILL RISKING THEIR LIVES TO FIGHT FIRES. CLIMATE CHANGE IS REAL. I will keep reporting on these fires until they are contained.

2/20","{'entities': [(11, 16, 'B-trig'), (36, 42, 'B-unit'), (53, 62, 'B-term'), (154, 161, 'B-trig'), (162, 168, 'I-trig')]}"
